label	message
ham	ou eu sou apenas chato?! quando é o seu, não consigo lembrar.
ham	aff, foi um dia longo. estou exausto. só quero me aconchegar e tirar uma soneca
ham	estou sempre no yahoo messenger agora.
spam	Notícia boa! Você ganhou um PIX de R$200. Confirme em: link.com
spam	Seu plano de saúde foi cancelado. Reative: plano.saude/reativar
ham	acabei de ver seu e-mail. caso o huiming não tenha te enviado meu número. este é o meu número.
ham	improvável
ham	estou cansado
spam	Receba um bônus de R$500 para apostar online. Cadastre-se: aposta.ganha/bonus
ham	até logo
ham	quer planejar uma viagem algum dia então
spam	Sorteios de Natal! Estamos tentando entrar em contato com você. O sorteio de hoje mostra que você ganhou um prêmio de R$ 8.000 garantido. Ligue para 09058094565 de um telefone fixo. Válido por apenas 12 horas.
ham	lamentamos informar que o sistema nacional de saúde cometeu um erro. você nunca nasceu. por favor, apresente-se ao hospital local para ser eliminado. pedimos desculpas pelo inconveniente
ham	boa tarde
spam	msg grátis, ei você, acabei de comprar um desses celulares com vídeo/foto, responda 'selvagem' para este texto e eu te enviarei minhas fotos, se apresse, estou tão entediado no trabalho xxx (18+, 150p/recebido, envie 'parar' para parar)
ham	ok, vou beber. pa, então o que está fazendo?
ham	aqui é yijue.
ham	depende da qualidade.
ham	se você procurar com afinco, vai conseguir.. vamos tentar :)
spam	Recebemos seu pedido de portabilidade. Confirme seus dados: operadora.com/portabilidade
ham	como foi mandar mensagem e dirigir
ham	bela verdade contra a gravidade.. leia com atenção: nosso coração fica leve quando alguém está nele.. mas fica muito pesado quando alguém o deixa.. boa noite
ham	ah, é mesmo! qual marca?
ham	por favor, me ajude a dizer à ashley que não consigo encontrar o número dela
ham	comece da última página e colete de baixo para cima.
spam	Sua conta do Mercado Livre foi bloqueada. Desbloqueie: mercadolivre.suporte/desbloquear
ham	prometo que não vou abusar da sua ajuda e cumprirei minha promessa.
ham	legal
ham	ainda no local do cliente
ham	caixa postal 6, ls15hb 150p
spam	Sua conta de telefone está com limite de dados excedido. Compre mais: dados.com/comprar
ham	a fazenda estava aberta?
ham	me mande o número novo
ham	e responderei.
ham	você talvez queira sacar mais, por via das dúvidas, e apenas planejar não gastar se puder, não tenho muita confiança na gestão financeira do derek e da taylor
ham	tratado? :)
ham	já volto, vou me matar
spam	Seu celular foi rastreado. Proteja-se: link.com/rastreado
spam	Acesso suspeito detectado em sua conta. Verifique agora: seguranca.com/acesso
ham	não, cara. mas me ligue daqui a um tempo.
spam	esta mensagem é grátis.
spam	Empréstimo com garantia de veículo. As melhores taxas: link.com
ham	então não consigo pegar o laptop?
ham	então, e o plano futuro?
ham	muito obrigado pelos seus votos no meu aniversário. obrigado por tornar meu aniversário verdadeiramente memorável.
spam	URGENTE! Esta é a 2ª tentativa de contato! Você ganhou R$ 5.000, ligue para 09071512433 antes de 05/07. T&Cs aplicáveis. Custo da chamada 150p/min, máx. R$ 7,50.
ham	vendo tv...
spam	o lance atual é de 151. para pausar este leilão, envie 'sair'.
ham	você está certo, no entanto.
ham	de nada
ham	tudo bem.. venha para minha casa, será bom nos encontrarmos e podemos conversar..
ham	a-green day, b-blue day, c-red day. (envie a, b ou c)
spam	Sua conta de estacionamento está com multa. Pague: estacionamento.com/multa
ham	estava fazendo meu teste mais cedo. eu te aprecio. te ligo amanhã.
ham	estou ocupado
ham	eles têm um tópico na seção de lista de desejos dos fóruns onde as pessoas postam pedidos de nitro.
spam	Sua conta de academia está com mensalidade atrasada. Pague: academia.com/mensalidade
ham	cerveja?
spam	Empréstimo pessoal com aprovação garantida. Acesse: link.com
ham	você liga pra ele agora, ok, eu disse pra ligar pra ele
ham	amor! como vai o dia?
ham	ligue agora para 0207 153 9996. a oferta termina em 14 de março. aplicam-se os t&c's. cancelamento disponível
ham	estou indo dormir. estou cansado da viagem.
spam	Você tem um novo match! Converse agora: namoro.com/match
spam	Falha na entrega do seu pedido. Confirme o endereço: link.com/entrega
ham	o jos perguntou se você quer se encontrar?
ham	o que eu disse antes, eu digo.
ham	e quando eu digo 'quando você terminar', quero dizer agora
ham	mencionei o chinês. obrigado
ham	desde que o ayo viajou, ele esqueceu o cara dele
ham	ahhh. trabalho. eu me lembro vagamente disso! como é a sensação?
ham	correto.
ham	raji.. por favor, me faça um favor. por favor, transmita meus votos de aniversário para a nimya. por favor.
spam	ganhe: temos um vencedor!
ham	não consigo te dar o espaço que você quer e precisa. isso está realmente começando a se tornar um problema.
ham	você se lembra de mim?
ham	sim, já terminei, te vejo lá...
ham	muito melhor agora, obrigado, rsrs
spam	Você tem uma nova pesquisa de satisfação. Responda: pesquisa.com/satisfacao
ham	ok, ok, ok.
spam	urgente! seu número de celular *********** ganhou um prêmio bônus de R$ 8.000 em 02/06/03! esta é a segunda tentativa de te contatar! ligue para 09066362220 o mais rápido possível!
ham	e por volta de 5.30? vou tentar chegar aí o mais rápido possível.
spam	Receba um cupom de R$100 para compras em pet shops. Pegue o seu: cupom.pet/gratis
ham	sou um cavalheiro e vou te tratar com dignidade e respeito.
ham	sim... eu nunca estive lá antes... você quer ir para a ioga?
spam	URGENTE: Seu CPF foi premiado. Ligue agora para 0800-XXX-XXXX.
ham	estou em casa, voltei do exterior e estou sozinha, me mande uma mensagem de volta se quiser conversar. xx sp visionsms.com envie 'parar' para parar. custo 150p 08712400603
ham	faz quanto tempo que você não grita, princesa?
ham	se você não estiver no meu carro em uma hora e meia, eu vou pirar
ham	me envie seu e-mail em breve
ham	ei, você contou seu nome para o gautham, ah?
ham	ligue para 09058091870 agora, tudo será revelado. caixa postal 84, m26 3uz 150p
ham	estou tenso
ham	o que?
spam	Oferta exclusiva: empréstimo pessoal aprovado. Taxa 0,99% ao mês. Ligue já!
ham	oi
ham	legal, te mando uma mensagem em alguns minutos
ham	as cólicas pararam.
ham	entendi. quando terminarmos, teremos muitos empréstimos para pagar
ham	você já cancelou sua linha da airtel?
ham	sim, princesa! quero te pegar com minhas mãos grandes e fortes...
ham	minha cabeça está inchando.
spam	os números da vivo de hoje terminados em 1225 foram selecionados para receber um prêmio de R$ 200. se o seu número corresponder, ligue para 08712300220 informando o código de reivindicação 3100. aplicam-se taxas padrão
ham	são seus garotos do yahoo que trazem o perfume? ou é legal.
ham	tenho c... estou com preguiça de digitar... esqueci que você está na aula... vi uma bolsinha, mas não parece muito bonita...
ham	perdi 10 quilos até hoje!
ham	estou tão apaixonado por você.
ham	ah, entendi... eu o vi também, mas achei que ele não me viu... já encontrei um grupo...
spam	Sua conta de estacionamento está com tempo esgotado. Renove: estacionamento.com/renovar
ham	além disso, carolina do norte e texas no momento, você simplesmente iria ao site do gre e pagaria para que os resultados do teste fossem enviados.
spam	Receba um reembolso de sua última compra. Solicite: reembolso.com/solicitar
ham	preciso abrir sua buceta!
spam	Você tem 24h para pagar sua multa de trânsito com desconto: multa.com/pagar
ham	eu deveria estar lá para te apoiar. e agora eu te machuquei. sem querer. mas machuquei mesmo assim.
ham	acho que você não vai chegar antes das 9?
spam	Sua conta de internet foi suspensa. Reative: internet.com/reativar
ham	você pode me procurar na biblioteca? tenho coisas para terminar ainda.
ham	morra... agora tenho a franja de novo...
spam	Receita Federal alerta: multa de R$ 50.000 por irregularidades. Evite penhora enviando CPF, RG e comprovante de endereço urgente.
spam	cliente t-mobile, você pode agora reivindicar seu upgrade gratuito para um celular com câmera e um cartão sim pré-pago por sua lealdade.
ham	combinado
ham	meu amigo acabou de chegar e diz que vai aumentar o pedido dele em alguns gramas (ele tem <#> dólares), quando você pode chegar aqui?
ham	então por que você não está respondendo
ham	nunca culpe um dia em sua vida.
ham	meu doloroso pensamento pessoal - eu sempre tento manter todo mundo feliz o tempo todo.
spam	Sua conta bancária foi bloqueada. Atualize seus dados: link.com/banco
ham	obrigado, te vejo na segunda
ham	sim, a noite toda. mas podemos sair para jantar primeiro.
ham	ratos.
ham	se apresse, estou sem erva há uns três dias
ham	talvez
spam	Sua conta de táxi está com corrida pendente. Confirme: taxi.com/corrida
ham	olá, meu pequeno festeiro!
ham	aquele dia vc me mandou a url e não funcionou...
ham	devo sempre esperar até o final do seu dia para ter notícias suas?
ham	ela foi para mais duas rodadas hoje... mas ainda não chegou em casa..
ham	ok, mesmo comigo.
ham	sem crédito suficiente para ligar. devo sair da faculdade às 18h e pegar um ônibus para sua casa?
ham	o que vamos fazer?
spam	Sua fatura está atrasada. Evite juros. Pague em: link.com/fatura
ham	diga a eles que não precisam investigar sobre mim em lugar nenhum.
ham	5) remova suavemente sua mão.. é interessante.. :)
ham	achei que tinha colocado de volta na caixa
ham	se ele começasse a procurar, conseguiria um emprego em poucos dias. ele tem grande potencial e talento.
ham	para cancelar a assinatura, envie 'get euro stop' para 83222.
ham	mas seu irmão transferiu apenas <#>
ham	só dando uma passada
spam	Telegram Premium: você ganhou 1 ano grátis! Cadastre email e senha para ativar.
ham	sim, amor!
ham	só te desejando um ótimo dia. abiola.
ham	bom dia, hoje estou atrasado <decimal> min.
ham	você é a garota mais bonita que já vi.
ham	com minha família reservando um pacote de viagem.
spam	tentamos entrar em contato com você sobre sua resposta à nossa oferta de um celular com vídeo, 750 minutos para qualquer hora, qualquer rede, aluguel de linha pela metade do preço, filmadora. responda ou ligue para 08000930705
ham	onde estão as chaves da garagem? elas não estão na estante
ham	em, é olowoyey@usc.edu, divirta-se muito na argentina.
ham	Boa noite, dorme bem 😴
ham	estou esperando sua ligação, senhor.
ham	ahhh... acabei de acordar! tive um pesadelo com vc, então não gosto de vc agora :) eu não sabia nada sobre a noite de comédia, mas acho que topo.
ham	não há outras taxas após as taxas de transferência e você pode sacar como quiser
ham	guarde meu payasam aí se o rinu trouxer
ham	por favor, proteja-se de ameaças eletrônicas.
ham	eu tenho uns <#> dólares, mas posso conseguir mais depois.
ham	sim, na casa do derek agora, te vejo no domingo <3
ham	mande uma mensagem para ela.
ham	desculpe
ham	você já terminou o trabalho? :)
ham	oi, querida, como você está? o que você tem feito?
spam	Última chance de resgatar seu prêmio. Clique aqui: link.com/final
ham	comecei a universidade hoje.
ham	eu ia sugerir definir uma data de mudança definitiva - se eu ainda estiver lá - depois da viagem à Grécia.
spam	Sua conta de e-mail foi comprometida. Troque a senha: link.com
ham	estou doente
ham	boa tarde, meu amor!
spam	Magazine Luiza alerta: compra de R$ 4.200 em eletrodomésticos aprovada em seu CPF.
ham	que horas você vem mais tarde?
ham	beleza, me avise quando estiver pela usf
ham	a aula terminou mais cedo, mas talvez eu fique por aqui. que tal uma noite de cinema?
spam	Você tem uma nova mensagem de um contato bloqueado. Desbloqueie: bloqueado.com/mensagem
ham	se eu não for trabalhar, não recebo.
ham	só amanhã. quarta-feira das <#> às 14h.
ham	sim. ele tem uma boa mente para o críquete
spam	Seu Pix foi agendado para R$ 500,00. Se não reconhece, cancele em: link.com/cancelar
ham	não consigo descrever a sorte que você tem por eu estar realmente acordado ao meio-dia
ham	envie 'amor nome1 nome2 nº do celular', por exemplo, 'amor adão eva 07123456789' para 87077 yahoo! caixa postal 36504w45wq. envie 'não' para não receber anúncios. 150p.
ham	k :) tudo de bom :) parabéns...
spam	Notificação judicial! Você tem um processo. Acesse: link.com/processo
ham	você está fazendo álgebra linear hoje?
ham	estou na bruce & fowler agora, mas estou no carro da minha mãe, então não posso estacionar (longa história)
ham	eu listei.
ham	Já almoçou? Tô pensando em pedir pizza hoje.
spam	anúncio de atendimento ao cliente. recentemente, tentamos fazer uma entrega para você, mas não conseguimos, por favor, ligue para 07090298926 para reagendar.
ham	basta enviar vip para 83110 e ver quem você pode conhecer.
ham	sobre sua ligação; você não viu meu facebook, hein?
ham	mas tenho que pagar.
ham	ligue para a central de atualização de celulares gratuitamente no 08002986030
ham	em breve você terá a coisa real, princesa!
ham	idiota, de agora em diante não vou te contar nada. seu pai ligou para o meu irmão e conversou. não comigo.
ham	eu te conheci como um estranho e te escolhi como meu amigo.
ham	você é um vencedor no nosso sorteio de prêmios de R$1000 de agosto. ligue para 09066660100 agora.
ham	por favor, recarregue para receber o serviço.
ham	verifique o e-mail. eu enviei para o varma e coloquei você em cópia sobre a associação. se cuide. insha allah.
ham	sim, mas não estou estudando, estou navegando na net. estou no modo preguiça hoje.
ham	pensa em mim? já está com saudades?
spam	Você tem um convite para um evento exclusivo. Confirme presença: evento.vip/convite
ham	espero que eles não ignorem isso.
spam	Receba um bônus de R$200 para compras em lojas parceiras. Use: bonus.loja/parceira
ham	apenas venha para casa. não quero que você fique infeliz
ham	10 minutos depois, ok...
ham	ele faz isso sozinho. na maioria das vezes, corrige minha ortografia.
ham	não consegue adivinhar quem? ligue para 09058097189 agora, tudo será revelado.
ham	perguntando pra shuhui também.
spam	esta é a segunda vez que tentamos entrar em contato com você. você ganhou o prêmio de 750 libras. para reivindicar é fácil, ligue para 08718726970 agora! apenas 10p por minuto. bt-taxa-nacional
ham	não é para ser o trabalho do filho apoiar o pai... não até que eles tenham a idade certa, de qualquer maneira.
ham	triste, não é? xx
ham	isso significa que você tirou um a em epi, ela está bem. ela está aqui agora.
spam	Receba um auxílio emergencial de R$1200. Cadastre-se: auxilio.gov/cadastro
ham	ei, você ainda terá estoque amanhã/hoje?
spam	Olá, sou do suporte técnico. Precisamos verificar seu sistema. Clique aqui: suporte.com/ajuda
ham	estou chegando em casa pra jantar.
ham	eu não acho. você não precisa sair tão tarde em uma noite de escola.
ham	os indianos são pobres, mas a índia não é um país pobre. diz um dos diretores do banco suíço.
ham	cebola-rs. <#> gasolina-rs. <#> cerveja-rs. <#> ela <#>
ham	acho que o ataque de raiva acabou, então sim, vou passar aí em algum momento
ham	ficaria com eles, em outro lugar, em outro momento, talvez?
